scenarioId,groupName,resourceType,componentTitle,fieldKey,editorControl,fieldSemantics,verifiedLayers,outcome,notes
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-detail,Partner Detail,partnerName,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-5 partnerName"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-forum-teaser,Community Forum Teaser,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-6 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/discussion-thread-preview,Discussion Thread Preview,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-7 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/comments,Comments,commentsSource,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-8 commentsSource"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/user-generated-gallery,User Generated Gallery,moderationStatus,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-9 moderationStatus"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-spotlight,Community Spotlight,story,text,richtext,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""<em>REB26 reb26-1787514449908-b18-10 rich</em>"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-spotlight,Community Spotlight,title,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-10 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/donor-wall,Donor Wall,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-11 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,bio,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-12 bio"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/champion-story,Champion Story,person,text,reference,ui author-api headless graphql rendered rendered-reference preview publish,PASS,"authored ""/tut-usa/home?ref=reb26-1787514449908-b18-13"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/champion-story,Champion Story,story,text,richtext,ui author-api headless graphql rendered rendered-reference preview publish,PASS,"authored ""<em>REB26 reb26-1787514449908-b18-13 rich</em>"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/champion-story,Champion Story,title,text,scalar,ui author-api headless graphql rendered rendered-reference preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-13 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/vote-card,Vote Card,submitAction,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-14 submitAction"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-finder,Partner Finder,apiEndpoint,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-15 apiEndpoint"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-tier-badge,Partner Tier Badge,tierName,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-16 tierName"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/profile-card,Profile Card,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-17 layout"" through the text control"
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/investor-metric,Investor Metric,label,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-18 label"" through the text control"
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/financial-table,Financial Table,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-19 title"" through the text control"
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/sec-filing-download,SEC Filing Download,file,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/sec-filing-download,SEC Filing Download,filingType,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/sec-filing-download,SEC Filing Download,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/earnings-call-promo,Earnings Call Promo,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/earnings-call-promo,Earnings Call Promo,transcriptFile,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/earnings-call-promo,Earnings Call Promo,webcastUrl,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/investor-contact,Investor Contact,name,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/investor-contact,Investor Contact,phone,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/investor-contact,Investor Contact,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/compliance-notice,Compliance Notice,region,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/compliance-notice,Compliance Notice,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/policy-document,Policy Document,reviewDate,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/policy-document,Policy Document,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/policy-document,Policy Document,version,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/document-version-history,Document Version History,documentTitle,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/document-version-history,Document Version History,versions,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/internal-note,Internal Note,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/internal-note,Internal Note,visibility,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/office-location,Office Location,amenities,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/office-location,Office Location,map,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/office-location,Office Location,officeName,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/office-location,Office Location,photo,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/culture-card,Culture Card,description,textarea,scalar,ui,PASS,control textarea present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/culture-card,Culture Card,icon,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/culture-card,Culture Card,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/benefits-list,Benefits List,benefits,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/benefits-list,Benefits List,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/grant-opportunity,Grant Opportunity,deadlineDate,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/grant-opportunity,Grant Opportunity,eligibility,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/grant-opportunity,Grant Opportunity,summary,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/grant-opportunity,Grant Opportunity,title,text,scalar,ui,PASS,control text present
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/sponsor-showcase,Sponsor Showcase,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/sponsor-showcase,Sponsor Showcase,sponsors,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.19,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/recall-notice,Recall Notice,affectedProducts,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
